Unit,Bird_ID,Hemisphere,Track,Unit_letter,Stimulus,Trial,Period,FR_Hz
R37-R3_Lhem_T2TRIAL3.10_A,R37-R3,Lhem,T2TRIAL3.10,A,White_noise,49,Stimulus,14.66666667
R37-R3_Lhem_T2TRIAL3.10_A,R37-R3,Lhem,T2TRIAL3.10,A,White_noise,50,Baseline,9
R37-R3_Lhem_T2TRIAL3.10_A,R37-R3,Lhem,T2TRIAL3.10,A,White_noise,50,Stimulus,12.66666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,1,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,1,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,2,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,2,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,3,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,3,Stimulus,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,4,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,4,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,5,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,5,Stimulus,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,6,Baseline,5
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,6,Stimulus,8
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,7,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,7,Stimulus,8
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,8,Baseline,5
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,8,Stimulus,0
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,9,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,9,Stimulus,16
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,10,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Female_call,10,Stimulus,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,11,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,11,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,12,Baseline,0
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,12,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,13,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,13,Stimulus,1.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,14,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,14,Stimulus,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,15,Baseline,5
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,15,Stimulus,6.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,16,Baseline,5
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,16,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,17,Baseline,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,17,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,18,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,18,Stimulus,9.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,19,Baseline,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,19,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,20,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_1,20,Stimulus,8.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,21,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,21,Stimulus,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,22,Baseline,0
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,22,Stimulus,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,23,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,23,Stimulus,4.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,24,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,24,Stimulus,5.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,25,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,25,Stimulus,4.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,26,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,26,Stimulus,8.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,27,Baseline,8
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,27,Stimulus,10
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,28,Baseline,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,28,Stimulus,7.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,29,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,29,Stimulus,6.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,30,Baseline,19
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_2,30,Stimulus,9.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,31,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,31,Stimulus,3.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,32,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,32,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,33,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,33,Stimulus,3.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,34,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,34,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,35,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,35,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,36,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,36,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,37,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,37,Stimulus,3.333333333
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,38,Baseline,7
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,38,Stimulus,4.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,39,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,39,Stimulus,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,40,Baseline,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,Male_song_3,40,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,41,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,41,Stimulus,2.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,42,Baseline,4
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,42,Stimulus,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,43,Baseline,3
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,43,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,44,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,44,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,45,Baseline,5
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,45,Stimulus,8.666666667
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,46,Baseline,1
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,46,Stimulus,10
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,47,Baseline,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,47,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,48,Baseline,7
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,48,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,49,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,49,Stimulus,6
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,50,Baseline,2
R37-R3_Lhem_T2TRIAL3.10_B,R37-R3,Lhem,T2TRIAL3.10,B,White_noise,50,Stimulus,6.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,1,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,1,Stimulus,18
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,2,Baseline,1
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,2,Stimulus,10
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,3,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,3,Stimulus,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,4,Baseline,12
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,4,Stimulus,12
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,5,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,5,Stimulus,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,6,Baseline,0
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,6,Stimulus,0
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,7,Baseline,0
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,7,Stimulus,0
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,8,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,8,Stimulus,10
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,9,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,9,Stimulus,14
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,10,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Female_call,10,Stimulus,10
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,11,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,11,Stimulus,14
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,12,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,12,Stimulus,6.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,13,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,13,Stimulus,12
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,14,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,14,Stimulus,14
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,15,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,15,Stimulus,7.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,16,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,16,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,17,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,17,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,18,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,18,Stimulus,5.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,19,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,19,Stimulus,11.33333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,20,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_1,20,Stimulus,6.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,21,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,21,Stimulus,10
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,22,Baseline,12
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,22,Stimulus,10.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,23,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,23,Stimulus,8
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,24,Baseline,1
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,24,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,25,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,25,Stimulus,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,26,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,26,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,27,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,27,Stimulus,7.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,28,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,28,Stimulus,5.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,29,Baseline,8
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,29,Stimulus,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,30,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_2,30,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,31,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,31,Stimulus,8
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,32,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,32,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,33,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,33,Stimulus,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,34,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,34,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,35,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,35,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,36,Baseline,1
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,36,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,37,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,37,Stimulus,10.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,38,Baseline,5
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,38,Stimulus,4.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,39,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,39,Stimulus,8
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,40,Baseline,9
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,Male_song_3,40,Stimulus,10
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,41,Baseline,1
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,41,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,42,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,42,Stimulus,9.333333333
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,43,Baseline,2
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,43,Stimulus,12.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,44,Baseline,7
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,44,Stimulus,18.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,45,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,45,Stimulus,10.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,46,Baseline,3
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,46,Stimulus,14
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,47,Baseline,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,47,Stimulus,14
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,48,Baseline,4
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,48,Stimulus,24
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,49,Baseline,0
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,49,Stimulus,14.66666667
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,50,Baseline,6
W32_Rhem_T1TRIAL2.40_A,W32,Rhem,T1TRIAL2.40,A,White_noise,50,Stimulus,8.666666667
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,1,Baseline,16
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,1,Stimulus,14
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,2,Baseline,4
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,2,Stimulus,16
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,3,Baseline,7
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,3,Stimulus,16
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,4,Baseline,14
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,4,Stimulus,34
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,5,Baseline,3
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,5,Stimulus,14
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,6,Baseline,5
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,6,Stimulus,18
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,7,Baseline,0
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,7,Stimulus,0
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,8,Baseline,4
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,8,Stimulus,16
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,9,Baseline,5
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,9,Stimulus,24
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,10,Baseline,12
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Female_call,10,Stimulus,16
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Male_song_1,11,Baseline,3
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Male_song_1,11,Stimulus,18.66666667
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Male_song_1,12,Baseline,4
W32_Rhem_T1TRIAL2.40_B,W32,Rhem,T1TRIAL2.40,B,Male_song_1,12,Stimulus,10.66666667
